Season,State,Area(hec),Production(Ton),Fertilizer,Pesticide,Yield(Ton/hector)
2,49,262012,615799,39498346.4,82704.2,2.350270217
1,16,20600,47700,209892,5498,2.315533981
1,9,116220,166198,7591274.8,9406.2,1.430029255
2,22,250939,628200,30047419.69,49206.58,2.50339724
2,25,664000,1028700,65814320,166640,1.549246988
3,63,1330,3150,3779073.7,11680.8,2.368421053
0,58,98256,212520,10782859.52,17633.76,2.162921348
3,2,3130820,6280410,505819004,1089787,2.005995234
2,22,255487,491430,23242115.6,68091.23,1.923502957
2,48,5884,16837,6070857.56,19058.28,2.861488783
0,34,212132,453439,32237246.52,41911.68,2.137532291
1,59,29947,75449,1520799.12,882.51,2.519417638
3,34,4051084,9393991,380516122.3,1003771,2.318883291
2,10,1845553,5665258,285574068.5,307744.01,3.06968047
2,20,270608,551716,36166138.56,28003.36,2.038801514
0,2,819731,501365,78989422.8,231721.99,0.611621373
2,45,11158,20260,2387780.58,8987.34,1.815737587
3,23,63889,162321,8973574.64,17638.93,2.540672103
2,11,3103000,12822000,502306600,1083050,4.132130197
0,9,2844474,4354156,288506129.6,733563.24,1.530742063
1,20,15682,51570,1543620.4,2488.7,3.288483612
2,43,35471,115996,510919.58,486.96,3.27016436
2,16,1508400,2835400,225708064,491772,1.879740122
1,58,49693,153463,4823665.92,9883.34,3.088221681
3,9,2842875,4684328,402644840,243858.75,1.647743218
2,59,5837445,12434053,919790939.9,1920356.85,2.130050562
1,58,47290.01,149217,77977.525,8394.2967,3.155359874
2,43,33728,90072,193029.76,568,2.670540797
2,63,141000,205000,10930800,31890,1.453900709
1,58,41079,111850,1888948.93,4269.75,2.722802405
2,63,155500,261300,17647560,29655,1.680385852
1,25,55403,180196,7490509.75,16391.05,3.252459253
1,59,21621,45666,2092667.84,1054.11,2.112113223
2,59,5631949,11938078,930523048.4,1336667.76,2.11970634
3,2,849093,1248966,126179079.3,274200.69,1.470941346
2,40,71810,114896,6647582,10133.5,1.6
1,42,343122,1035706,47080170.88,24880.98,3.018477393
3,42,30634,81726,2823016.96,5640.92,2.667820069
4,4,56460,107740,3770683.2,2856.6,1.908253631
3,2,942310,1292796,138100348,280116.1,1.371943416
1,16,29500,65800,900245,4920,2.230508475
3,63,4800,13400,1264400,4320,2.791666667
0,0,223332,294440,29269240.68,51299.64,1.318395931
1,25,24600,74300,950032,834,3.020325203
3,10,1204714,3940959,193404610.8,415649.9,3.271281815
2,48,6053,11420,405776.99,1426.22,1.886667768
0,4,18510,22904,1820722.4,8151.3,1.237385197
3,9,2684379,7141115,447687170.1,879845.07,2.660248422
2,17,1766150,1685799,177376899.5,450199,0.954504997
1,53,5098,13451,3205629.64,11133.34,2.638485681
0,4,22633,25671,1729757.83,8889.09,1.134228781
3,58,170228,373259,16066297.64,39961.56,2.192700378
0,34,283859,575294,30251632.89,44448.98,2.026689307
2,16,1424765,2668600,221315001.6,532410.7,1.873010637
3,20,13775,39300,146420.5,3658.25,2.852994555
1,58,48858.28,196784,3924813.016,5100.398,4.027648947
3,9,2684379,7141115,447687170.1,879845.07,2.660248422
0,23,33480,78074,4750524.8,9387.6,2.331959379
2,45,9501,17636,504162.56,2389.62,1.85622566
3,58,148893,335529,15131067.62,28267.53,2.253490762
2,48,8105,15279,139816.35,811.65,1.885132634
1,58,37186,83239,1319329.72,6075.36,2.238449954
2,44,748713,2197030,116229269.8,241075.29,2.934408779
3,9,2604752,3023010,308361859.8,534997.92,1.16057498
3,2,3379000,5338000,428532090,734380,1.579757325
1,0,311437,610136,31741084.58,59401.77,1.959099272
3,53,13961,30220,3620653.2,10951.31,2.16460139
2,40,82125,116997,2113950,5816.25,1.424621005
2,63,163680,261920,17903572.8,27009.6,1.600195503
3,53,10920,26585,5186078.8,18379.2,2.43452381
1,58,35732,89752,2871204.88,4503.72,2.511810142
2,24,3928815,4707499,558977697.6,344593.35,1.198198184
1,2,274230,925810,41480106,86980.5,3.376034715
2,20,281464,537876,28493809.76,53107.44,1.910993946
3,0,1636050,2574284,174249657,334570.5,1.573475138
1,25,31238,100275,3715688.48,7308.54,3.210032653
3,53,10920,26585,2186078.8,9379.2,2.43452381
3,20,13775,39300,146420.5,3658.25,2.852994555
1,34,1185381,4005685,177659638.3,402883.35,3.379238405
1,59,29947,75449,1520799.12,882.51,2.519417638
1,9,105526,178240,12094439.04,497.34,1.689062411
2,49,131000,220000,18075750,39850,1.679389313
0,0,539665,557764,46978913.05,122312.9,1.033537472
2,1,1558900,5194600,264756664,567793,3.332221438
2,25,763205,1671308,111213426.8,239857.65,2.189854626
0,2,819731,501365,77989422.8,228721.99,0.611621373
1,20,15682,51570,456379.6,3511.3,3.288483612
3,58,89118,243675,13072623.38,26408.94,2.734296102
1,58,49693,153463,2823665.92,3883.34,3.088221681
2,16,1516400,2784600,252027328,494412,1.83632287
3,43,16213,43642,279314.31,1622.49,2.691790538
1,34,1450473,4921984,139306732.4,408637.17,3.393364785
1,59,5629,12643,2443854.8,7367.59,2.246047255
2,4,16804,36471,2346480.36,9454.68,2.170376101
3,43,13193,36118,21827.25,1382.45,2.737663913
0,9,540424,960007,80495939.2,164531.44,1.776395941
2,40,82125,116997,5113950,14816.25,1.424621005
1,59,18175,40620,321129.25,2001.5,2.234938102
2,63,168570,240310,22266577.4,16656.9,1.425579878
2,22,265999,718304,41560152.48,78779.67,2.700401129
2,10,2000212,7374681,313853476.9,654069.96,3.686949683
2,53,3817,12250,3397257.53,10740.39,3.209326696
0,22,34235,94357,3880203.6,6666.95,2.756155981
1,22,71877,231509,7015150.25,13156.95,3.220905157
2,45,11040,20070,333401.6,2356.8,1.817934783
3,4,119,238,1981457.42,5979.77,2
1,9,124429,236446,10841907.93,35572.99,1.900248334
2,20,270416,495083,41918801.76,55899.84,1.830819922
2,63,176790,427240,23916908.9,46340.7,2.416652526
2,63,191230,443450,26868080.8,57105.9,2.318935313
3,0,1888683,3727039,296241932.5,617265.39,1.97335339
2,45,14790,21220,400169.3,697.5,1.434753212
2,25,809367,1819260,128279327.4,274278.45,2.24775658
2,40,71810,114896,8647582,16133.5,1.6
2,4,16862,36979,2415898.5,9098.3,2.193037599
2,22,253067,602947,27347794.64,44144.07,2.382558769
2,56,1705555,4356822,244435642,454499.85,2.554489301
3,34,4051084,9393991,380516122.3,1003771,2.318883291
1,22,70577,228104,9122305.52,17113.49,3.231987758
0,2,137925,154026,16137006.25,33273.75,1.116737357
2,9,190236,270831,15829559.28,36656.64,1.423657983
2,49,275861,344823,38643976.56,82034.13,1.249988219
2,20,271671,520831,20889995.58,47201.04,1.917138745
3,53,10920,26585,5186078.8,18379.2,2.43452381
0,9,581128,1010341,83727082.88,179772.24,1.738585991
2,24,3987721,7102729,575185807.3,1073684.67,1.781149935
2,16,1535300,2912800,203809020,242648,1.897218785
0,2,136359.61,89082,10909164.28,28089.9025,0.653287289
0,34,281618,565825,34567841.2,36058.88,2.009193304
2,16,1424765,2668600,221315001.6,532410.7,1.873010637
2,59,5719933,12476923,563158968.3,1363783.92,2.181305795
2,16,1486200,2625100,242872682,344688,1.766316781
1,59,27063,70171,2910332.87,4307.01,2.592875882
0,34,288129,605612,30552429.68,48507.09,2.101877978
2,63,201860,491660,28935045,64651,2.435648469
2,63,155500,261300,16647560,26655,1.680385852
2,16,1424765,2668600,220315001.6,529410.7,1.873010637
3,22,147295,471608,23299389.2,48499.15,3.201792322
1,34,1376387,4257111,146117767.6,280041.27,3.092960773
1,58,45188,146165,5821580.48,11912.04,3.234597681
3,23,63862,162180,3786851.5,4351.7,2.53953838
1,16,37400,72500,1695120,4846,1.938502674
1,16,47541,132050,4711150.2,7639.35,2.77760249
1,34,1185381,4005685,178659638.3,405883.35,3.379238405
3,63,1500,2500,1799900,5760,1.666666667
3,0,1880737,3709081,268747689.1,498798.99,1.972142304
2,49,124584,152500,7794367.28,19146,1.224073717
0,34,247978,642310,36002628.5,80792.3,2.590189452
3,23,63862,162180,7786851.5,16351.7,2.53953838
2,10,2113344,7217903,205466980.5,543469.44,3.415394276
2,40,71613,114785,7274750.72,15212.94,1.602851438
2,43,24411,60556,1192833.36,32.07,2.480684937
3,42,52005,106335,105330.85,1478.7,2.04470724
1,34,1369892,4506848,225552760.1,322774.08,3.289929425
1,42,103711,307524,13377004.01,25224.63,2.965201377
2,40,75380,111252,7367304,11367.8,1.475882197
1,42,150993,484330,22491064.6,46847.55,3.207632142
1,42,360062,1163725,55809898.82,74414.88,3.23201282
3,43,14130,39236,1866935.2,7337.1,2.776786978
2,16,1424765,2668600,220315001.6,529410.7,1.873010637
2,42,964087,3088937,163591583.1,350712.19,3.204002336
1,0,294654,653783,27271629.02,67556.58,2.218815967
0,34,288129,605612,30552429.68,48507.09,2.101877978
1,25,11800,54700,882894,3050,4.63559322
2,45,11920,21340,202464,2304.8,1.790268456
2,1,1558900,5194600,265756664,570793,3.332221438
2,4,59196,114630,2859220.08,5207.04,1.936448409
0,9,533233,503448,57945301.36,93978.93,0.944142617
2,10,1493276,4050334,220186020.8,447915.56,2.712381368
0,9,534477,477325,55905238.18,106240.17,0.8930693
2,48,5884,16837,5070857.56,16058.28,2.861488783
2,16,1516400,2784600,252027328,494412,1.83632287
2,16,1445700,2395100,138835160,407253,1.656706094
3,43,14490,46397,906339.9,5087.7,3.20200138
2,40,71613,114785,6274750.72,12212.94,1.602851438
3,20,15277,50503,462337.53,5333.52,3.305819205
2,2,4273000,3278000,402524910,1062250,0.767142523
3,56,865734,3111263,83690351.32,201776.16,3.593786313
3,10,1204714,3940959,193404610.8,415649.9,3.271281815
3,53,12061,33581,540310.31,346.58,2.784263328
3,34,3926544,9227590,521800969.6,622247.04,2.35005389
0,23,22569,48727,260994.81,2906.37,2.159023439
3,34,3977400,10910896,627071234,1309542,2.743223211
0,0,276486,338015,44316934.72,85240.38,1.222539297
3,0,1777257,2759652,170473319.7,450086.82,1.552759111
2,25,658500,1228400,96607470,93945,1.865451784
1,59,5629,12643,3443854.8,10367.59,2.246047255
1,34,1401233,4520656,176951466.4,302271.26,3.226198641
1,53,5689,15537,4383653.74,13805.31,2.73105994
2,49,122267,146191,10662258.64,13676.07,1.195670132
1,16,38000,81100,1852980,640,2.134210526
2,49,120020,129505,9422303.4,31206.2,1.079028495
2,56,2382500,5218300,223742525,729575,2.190262329
2,63,191230,443450,26868080.8,57105.9,2.318935313
3,58,148893,335529,11131067.62,16267.53,2.253490762
3,42,53480,99699,3461912.4,7904.8,1.864229619
2,45,15874,21957,1431648.8,4396.54,1.383205241
4,17,1593071,1355660,246232323.2,264822.07,0.850972744
2,42,1079193,2599170,104624268.4,306965.97,2.408438528
1,20,14703,55577,746765.25,3853.95,3.779976875
3,2,1016623,674135,155534937.9,320485.59,0.663112088
2,42,1075993,2770413,127033080.6,219958.53,2.574750022
3,58,86751,212607,11082050.8,20892.81,2.450772902
3,9,2265685,2505545,373352935.3,534764.4,1.105866438
2,49,120020,129505,8422303.4,28206.2,1.079028495
1,22,70742,232551,9474352.4,18759.7,3.287311639
2,10,1493276,4050334,219186020.8,444915.56,2.712381368
2,63,148000,222000,11707240,27960,1.5
1,53,5167,13013,380373.36,1914.93,2.518482679
1,25,54751,161497,5404031.76,8257.87,2.94966302
2,16,1516400,2784600,251027328,491412,1.83632287
2,56,2108904,5841539,206739317.9,500136.96,2.76994069
2,24,3987721,7102729,574185807.3,1070684.67,1.781149935
1,58,48858.28,196784,5924813.016,11100.398,4.027648947
1,16,69640,161900,4672330,6374,2.324813326
1,53,5098,13451,1205629.64,5133.34,2.638485681
2,53,24142,57514,1714476.86,5964.5,2.382321266
1,16,29500,65800,99755,7920,2.230508475
3,22,147900,450930,21989380,45765,3.048884381
3,58,88990,254450,11433930.4,23366.7,2.859310035
2,25,658500,1228400,97607470,96945,1.865451784
2,24,3905319,5441525,494748289.5,847170.18,1.393362488
1,59,5629,12643,2443854.8,7367.59,2.246047255
2,42,1102221,2734838,169748076.2,181377.57,2.481206582
0,34,212132,453439,31237246.52,38911.68,2.137532291
2,59,5902577,11082993,750818108.7,1289566.94,1.877653269
2,49,131000,220000,16075750,33850,1.679389313
2,1,1054282,2695000,100498863.9,265113.32,2.556242068
0,58,120217,235849,8877439.6,25862.93,1.961860635
3,34,4051084,9393991,381516122.3,1006771,2.318883291
1,2,331000,811000,44346240,20790,2.450151057
2,40,72380,116365,9926484.8,20885.4,1.607695496
1,23,9224,37439,2000671.84,7062.96,4.05886817
2,22,253067,602947,26347794.64,41144.07,2.382558769
1,59,29947,75449,520799.12,2117.49,2.519417638
2,10,1396651,3222776,135240516,326196.24,2.307502733
2,48,8105,15279,4139816.35,12811.65,1.885132634
2,25,722100,1225500,99289184,52989,1.697133361
2,25,763205,1671308,114213426.8,248857.65,2.189854626
3,42,52005,106335,1894669.15,7478.7,2.04470724
0,34,425002,740688,36990197.6,108250.58,1.742787093
2,59,5922643,13962896,987161155.4,1939472.19,2.357544765
2,22,264558,702473,41945729.38,57493.92,2.6552703
3,58,100824,285614,12568059.76,21222.48,2.832797747
2,45,9070,21610,17356.2,1095.3,2.382579934
2,11,2621000,10138000,332727910,570620,3.867989317
0,9,549012,725206,85694484.92,178173.96,1.320929233
2,48,5973,17260,2084637.75,6909.45,2.889670182
0,2,153608.9,105328,13641988.23,23257.869,0.685689436
2,43,41000,104249,3050800,8890,2.542658537
1,16,69640,161900,8672330,18374,2.324813326
1,2,206730,441540,15294684.1,38749.8,2.135829343
1,34,1206829,3569520,109853915.9,359116.99,2.957767836
1,58,47290.01,149217,4922022.475,6605.7033,3.155359874
3,4,119,238,4981457.42,14979.77,2
2,43,24411,60556,1807166.64,8967.93,2.480684937
3,0,1748715,2670560,162550849.1,428178.75,1.527155654
0,2,153608.9,105328,10641988.23,14257.869,0.685689436
3,9,2684379,7141115,447687170.1,879845.07,2.660248422
1,42,209257,935326,20670903.38,37943.97,4.469747726
0,2,183635.05,254351,21452032.24,34399.711,1.385089611
3,22,147295,471608,20299389.2,39499.15,3.201792322
2,59,5719933,12476923,562158968.3,1360783.92,2.181305795
1,20,13953,44845,1803239.68,6697.86,3.214004157
2,63,141000,205000,8930800,25890,1.453900709
0,58,55895,145076,8600525.2,17681.15,2.595509437
0,9,2939790,4444354,286599184.3,758345.4,1.511793019
2,63,208990,519600,30898178,64146.5,2.486243361
3,34,4112863,9858092,491214531,857701.23,2.39689287
3,0,1879539,4082738,302861225.8,651838.65,2.172201801
3,43,16637,47452,699136.81,1325.62,2.852196911
1,53,3941,12049,3377676.69,10699.47,3.057345851
3,23,4003,13135,1607025.49,4959.22,3.281289033
0,0,191322,256729,26211657.02,51136.26,1.341868682
1,34,1185381,4005685,178659638.3,405883.35,3.379238405
2,17,5514025,6663769,581203473.3,1476786.75,1.208512656
1,58,37186,83239,2319329.72,9075.36,2.238449954
1,34,1286995,4338142,184957907.6,344488.65,3.3707528
3,34,4086590,10074261,581545833.6,358793.1,2.465199837
0,34,423121,751970,36268425.57,119167.51,1.777198485
2,49,273582,663755,40072750.08,94961.16,2.426164733
3,34,4010973,10410533,600854728.4,1231401.63,2.595513109
1,2,301000,1002000,42438960,90330,3.328903654
0,0,539665,557764,49978913.05,131312.9,1.033537472
0,0,398316,398077,43766054.72,71646.36,0.999399974
2,49,273582,663755,40072750.08,94961.16,2.426164733
0,9,581128,1010341,83727082.88,179772.24,1.738585991
0,58,63232,161083,4535385.6,4601.92,2.547491776
0,9,556827,949371,83333737.75,188889.45,1.704965815
2,4,16862,36979,1415898.5,6098.3,2.193037599
2,40,73139,106899,9567854.11,16747.53,1.461586841
2,31,162570,387270,13603274.1,33268.2,2.382173833
0,4,20064,23583,971138.56,5378.88,1.175388756
2,48,5884,16837,3070857.56,10058.28,2.861488783
0,9,556827,949371,81333737.75,182889.45,1.704965815
2,31,244000,645600,34393000,76400,2.645901639
2,16,1424765,2668600,221315001.6,532410.7,1.873010637
2,24,3937796,6637737,652107293.6,939071.04,1.685647758
1,9,109436,163989,11976071.56,18075.92,1.498492269
2,16,1491300,2488600,189453923,325086,1.66874539
2,56,2426073,6500545,245774835.5,624778.98,2.679451525
3,58,174714,346022,15261743.2,44667.06,1.980505283
1,25,52616,140196,5283863.04,10994.08,2.664512696
3,53,10920,26585,3186078.8,12379.2,2.43452381
1,34,1369892,4506848,224552760.1,319774.08,3.289929425
0,9,549012,725206,84694484.92,175173.96,1.320929233
2,42,977005,2641669,150278859.5,310411.65,2.70384389
3,53,10920,26585,5186078.8,18379.2,2.43452381
1,34,1286995,4338142,184957907.6,344488.65,3.3707528
1,53,4710,12773,1217621.9,4869.6,2.711889597
3,56,644417,2991289,102524437.4,219545.95,4.641853024
0,4,25826,26644,3326371.52,5522.58,1.031673507
2,45,15874,21957,431648.8,1396.54,1.383205241
2,22,257273,746954,36837932.08,78900.09,2.903351693
2,45,11040,20070,1333401.6,5356.8,1.817934783
2,16,1339000,2330000,123432630,403090,1.740104556
1,59,29947,75449,520799.12,2117.49,2.519417638
0,2,854570,464250,80893136.9,213188.2,0.543255672
0,4,18510,22904,1820722.4,8151.3,1.237385197
2,16,1516400,2784600,253027328,497412,1.83632287
2,10,2386399,8215286,234776221.2,689055.71,3.442545023
3,0,1793994,2692709,188396583.2,478378.38,1.50095764
3,63,4520,12220,2286246.8,7508.4,2.703539823
0,2,614160.1,418254,55789566.7,132398.424,0.681017865
0,34,423121,751970,36268425.57,119167.51,1.777198485
3,9,2698627,7065073,411564587.8,938519.45,2.618025018
1,9,96160,182628,12108723.2,19732.8,1.899209651
2,59,5837445,12434053,916790939.9,1911356.85,2.130050562
3,44,1585062,5900447,267250249.1,571472.94,3.722533882
3,63,1330,3150,6779073.7,20680.8,2.368421053
1,22,70577,228104,9122305.52,17113.49,3.231987758
2,44,1189264,4135049,190898620.8,410242.4,3.476981562
2,24,3828992,5567644,375993628.2,909958.08,1.454075642
1,25,21000,64600,2272220,570,3.076190476
2,25,741042,1584355,114017942.2,235543.86,2.138009721
1,2,268081,506455,24486402.8,71743.49,1.889186477
2,53,3559,11637,463302.8,1896.71,3.269738691
0,2,819731,501365,76989422.8,225721.99,0.611621373
1,0,394442,859790,58461952.44,58055.14,2.179762804
0,2,797000,743000,79585610,200190,0.932245922
2,49,121570,155993,16193992.7,17176.8,1.283153739
3,23,63484,142867,7573387.2,13680.04,2.250441056
1,9,60399,128812,9374132.24,19347.63,2.132684316
1,0,319480,573189,27622130.4,64675.2,1.794131088
3,58,148893,335529,12131067.62,19267.53,2.253490762
2,56,1634921,5097447,244807674.2,533523.93,3.117855236
3,2,849093,1248966,124179079.3,268200.69,1.470941346
1,42,324525,990578,40291635,42924,3.052393498
0,0,464497,444884,40973930.99,107124.25,0.957775831
3,0,1504647,1950144,190158468.4,325022.34,1.296080742
0,2,797000,743000,79585610,200190,0.932245922
3,2,849093,1248966,123179079.3,265200.69,1.470941346
2,49,120020,129505,7422303.4,25206.2,1.079028495
2,31,222800,597670,31192372,57156,2.682540395
3,42,18686,49615,136370.5,2459.9,2.655196404
2,43,24411,60556,1192833.36,32.07,2.480684937
1,20,14703,55577,4746765.25,15853.95,3.779976875
1,25,11800,54700,2882894,9050,4.63559322
0,2,678000,563000,108622580,150720,0.830383481
3,43,13614,36579,850213.26,4507.38,2.686866461
2,43,24411,60556,1192833.36,32.07,2.480684937
1,58,37186,83239,1680670.28,2924.64,2.238449954
2,11,2802000,11236000,431607640,461340,4.009992862
3,56,1584140,5861498,222595385.6,130572.6,3.700113626
0,58,60418,160894,7540606.38,13937.94,2.663014333
3,4,7,6,5998837.23,17998.32,0.857142857
3,0,1875601,3297591,311200679.5,609948.33,1.758151654
0,34,281618,565825,34567841.2,36058.88,2.009193304
2,20,271671,520831,24889995.58,59201.04,1.917138745
3,0,1857410,3655430,278097428,569797.1,1.968025369
2,20,270608,551716,41166138.56,43003.36,2.038801514
3,4,148,187,1980256.8,5976.32,1.263513514
2,31,153110,335700,13494923.7,35277.5,2.19254131
2,63,168570,240310,22266577.4,16656.9,1.425579878
2,11,3103000,12822000,499306600,1074050,4.132130197
2,4,16380,35983,472724.8,594.6,2.196764347
2,24,3769746,2369295,368075964.8,974133.96,0.628502557
1,0,319480,573189,26622130.4,61675.2,1.794131088
2,49,273582,663755,41072750.08,97961.16,2.426164733
2,24,3828992,5567644,373993628.2,903958.08,1.454075642
2,16,1487200,2590400,147887736,374672,1.741796665
3,34,3992412,11010468,627565345.3,1514116.56,2.757848639
0,58,129752,260306,9737753.84,24735.52,2.006181022
2,20,285545,579074,26031952.65,68241.7,2.027960567
0,23,32604,37918,3349373.6,2216.64,1.162986137
