Season,State,Area(hec),Production(Ton),Yield(Ton/hector)
2,1,1054282,2695000,2.556242068
0,58,120217,235849,1.961860635
3,34,4051084,9393991,2.318883291
1,2,331000,811000,2.450151057
2,40,72380,116365,1.607695496
1,23,9224,37439,4.05886817
2,22,253067,602947,2.382558769
1,59,29947,75449,2.519417638
2,10,1396651,3222776,2.307502733
2,48,8105,15279,1.885132634
2,25,722100,1225500,1.697133361
2,25,763205,1671308,2.189854626
3,42,52005,106335,2.04470724
0,34,425002,740688,1.742787093
2,59,5922643,13962896,2.357544765
2,22,264558,702473,2.6552703
3,58,100824,285614,2.832797747
2,45,9070,21610,2.382579934
2,11,2621000,10138000,3.867989317
0,9,549012,725206,1.320929233
2,48,5973,17260,2.889670182
0,2,153608.9,105328,0.685689436
2,43,41000,104249,2.542658537
1,16,69640,161900,2.324813326
1,2,206730,441540,2.135829343
1,34,1206829,3569520,2.957767836
1,58,47290.01,149217,3.155359874
3,4,119,238,2
2,43,24411,60556,2.480684937
3,0,1748715,2670560,1.527155654
0,2,153608.9,105328,0.685689436
3,9,2684379,7141115,2.660248422
1,42,209257,935326,4.469747726
0,2,183635.05,254351,1.385089611
3,22,147295,471608,3.201792322
2,59,5719933,12476923,2.181305795
1,20,13953,44845,3.214004157
2,63,141000,205000,1.453900709
0,58,55895,145076,2.595509437
0,9,2939790,4444354,1.511793019
2,63,208990,519600,2.486243361
3,34,4112863,9858092,2.39689287
3,0,1879539,4082738,2.172201801
3,43,16637,47452,2.852196911
1,53,3941,12049,3.057345851
3,23,4003,13135,3.281289033
0,0,191322,256729,1.341868682
1,34,1185381,4005685,3.379238405
2,17,5514025,6663769,1.208512656
1,58,37186,83239,2.238449954
1,34,1286995,4338142,3.3707528
3,34,4086590,10074261,2.465199837
0,34,423121,751970,1.777198485
2,49,273582,663755,2.426164733
3,34,4010973,10410533,2.595513109
1,2,301000,1002000,3.328903654
0,0,539665,557764,1.033537472
0,0,398316,398077,0.999399974
2,49,273582,663755,2.426164733
0,9,581128,1010341,1.738585991
0,58,63232,161083,2.547491776
0,9,556827,949371,1.704965815
2,4,16862,36979,2.193037599
2,40,73139,106899,1.461586841
2,31,162570,387270,2.382173833
0,4,20064,23583,1.175388756
2,48,5884,16837,2.861488783
0,9,556827,949371,1.704965815
2,31,244000,645600,2.645901639
2,16,1424765,2668600,1.873010637
2,24,3937796,6637737,1.685647758
1,9,109436,163989,1.498492269
2,16,1491300,2488600,1.66874539
2,56,2426073,6500545,2.679451525
3,58,174714,346022,1.980505283
1,25,52616,140196,2.664512696
3,53,10920,26585,2.43452381
1,34,1369892,4506848,3.289929425
0,9,549012,725206,1.320929233
2,42,977005,2641669,2.70384389
3,53,10920,26585,2.43452381
1,34,1286995,4338142,3.3707528
1,53,4710,12773,2.711889597
3,56,644417,2991289,4.641853024
0,4,25826,26644,1.031673507
2,45,15874,21957,1.383205241
2,22,257273,746954,2.903351693
2,45,11040,20070,1.817934783
2,16,1339000,2330000,1.740104556
1,59,29947,75449,2.519417638
0,2,854570,464250,0.543255672
0,4,18510,22904,1.237385197
2,16,1516400,2784600,1.83632287
2,10,2386399,8215286,3.442545023
3,0,1793994,2692709,1.50095764
3,63,4520,12220,2.703539823
0,2,614160.1,418254,0.681017865
0,34,423121,751970,1.777198485
3,9,2698627,7065073,2.618025018
1,9,96160,182628,1.899209651
2,59,5837445,12434053,2.130050562
3,44,1585062,5900447,3.722533882
3,63,1330,3150,2.368421053
1,22,70577,228104,3.231987758
2,44,1189264,4135049,3.476981562
2,24,3828992,5567644,1.454075642
1,25,21000,64600,3.076190476
2,25,741042,1584355,2.138009721
1,2,268081,506455,1.889186477
2,53,3559,11637,3.269738691
0,2,819731,501365,0.611621373
1,0,394442,859790,2.179762804
0,2,797000,743000,0.932245922
2,49,121570,155993,1.283153739
3,23,63484,142867,2.250441056
1,9,60399,128812,2.132684316
1,0,319480,573189,1.794131088
3,58,148893,335529,2.253490762
2,56,1634921,5097447,3.117855236
3,2,849093,1248966,1.470941346
1,42,324525,990578,3.052393498
0,0,464497,444884,0.957775831
3,0,1504647,1950144,1.296080742
0,2,797000,743000,0.932245922
3,2,849093,1248966,1.470941346
2,49,120020,129505,1.079028495
2,31,222800,597670,2.682540395
3,42,18686,49615,2.655196404
2,43,24411,60556,2.480684937
1,20,14703,55577,3.779976875
1,25,11800,54700,4.63559322
0,2,678000,563000,0.830383481
3,43,13614,36579,2.686866461
2,43,24411,60556,2.480684937
1,58,37186,83239,2.238449954
2,11,2802000,11236000,4.009992862
3,56,1584140,5861498,3.700113626
0,58,60418,160894,2.663014333
3,4,7,6,0.857142857
3,0,1875601,3297591,1.758151654
0,34,281618,565825,2.009193304
2,20,271671,520831,1.917138745
3,0,1857410,3655430,1.968025369
2,20,270608,551716,2.038801514
3,4,148,187,1.263513514
2,31,153110,335700,2.19254131
2,63,168570,240310,1.425579878
2,11,3103000,12822000,4.132130197
2,4,16380,35983,2.196764347
2,24,3769746,2369295,0.628502557
1,0,319480,573189,1.794131088
2,49,273582,663755,2.426164733
2,24,3828992,5567644,1.454075642
2,16,1487200,2590400,1.741796665
3,34,3992412,11010468,2.757848639
0,58,129752,260306,2.006181022
2,20,285545,579074,2.027960567
0,23,32604,37918,1.162986137
1,23,9791,39910,4.076192422
2,25,802674,1749613,2.179730501
2,59,5837445,12434053,2.130050562
0,23,32560,41798,1.283722359
1,16,74896,195623,2.611928541
2,25,583500,472600,0.809940017
2,59,5837445,12434053,2.130050562
1,59,18175,40620,2.234938102
2,42,1035111,3057894,2.954170132
3,43,14130,39236,2.776786978
3,34,4010973,10410533,2.595513109
1,42,324525,990578,3.052393498
3,63,5250,14850,2.828571429
1,59,24695,61514,2.490949585
1,16,69640,161900,2.324813326
2,44,1046987,2946004,2.813792339
0,2,153608.9,105328,0.685689436
3,43,16213,43642,2.691790538
2,1,1211149,3299000,2.72385974
2,31,153110,335700,2.19254131
3,58,155629,357734,2.298633288
2,25,658500,1228400,1.865451784
3,34,4010973,10410533,2.595513109
0,58,120217,235849,1.961860635
0,4,19587.5,23580,1.203828973
3,9,2842665,3967956,1.39585776
1,34,1206829,3569520,2.957767836
3,0,1635230,2288114,1.399261266
1,16,25100,50500,2.011952191
0,58,120217,235849,1.961860635
3,56,1337020,4922944,3.682027195
3,0,1769203,2877371,1.626365657
1,0,319480,573189,1.794131088
0,58,120217,235849,1.961860635
2,59,5837445,12434053,2.130050562
0,34,320822,653044,2.035533723
0,0,238178,308745,1.296278414
1,34,1376387,4257111,3.092960773
3,2,849093,1248966,1.470941346
1,59,2829,6741,2.382820785
2,42,1048427,2667359,2.544153289
3,34,4086590,10074261,2.465199837
2,45,9790,23690,2.419816139
1,34,1286995,4338142,3.3707528
0,2,678000,563000,0.830383481
1,59,4292,9411,2.192684063
0,0,495698,487719,0.983903506
2,59,5631949,11938078,2.11970634
2,63,148000,222000,1.5
0,58,55895,145076,2.595509437
0,2,153608.9,105328,0.685689436
2,49,259892,500880,1.927262093
1,2,292610,932910,3.188236902
3,34,3639538,7202760,1.979031405
3,42,54629,158046,2.893078768
1,0,327468,622358,1.90051547
3,34,4086590,10074261,2.465199837
1,42,278414,851657,3.05895896
2,16,1417445,3143748,2.217897696
3,58,161978,362634,2.238785514
3,23,63601,158920,2.498702851
3,42,40896,102639,2.509756455
2,2,4273000,3278000,0.767142523
0,34,212132,453439,2.137532291
3,53,9006,26378,2.928936265
1,9,116220,166198,1.430029255
0,4,20064,23583,1.175388756
2,22,253067,602947,2.382558769
3,58,92734.9,248114,2.675519141
3,63,4010,10740,2.678304239
2,45,11158,20260,1.815737587
1,42,343122,1035706,3.018477393
1,20,17370,61915,3.564478987
2,40,71810,114896,1.6
2,59,5837445,12434053,2.130050562
2,42,1079193,2599170,2.408438528
3,4,7,6,0.857142857
2,11,2487000,8816000,3.544833132
2,31,162570,387270,2.382173833
1,22,69975,219022,3.130003573
1,59,26051,74184,2.847645004
2,11,2519000,7940000,3.152044462
2,48,8431,28216,3.346696715
1,25,3900,10700,2.743589744
2,48,5884,16837,2.861488783
2,59,5965657,14396168,2.413173939
3,53,10920,26585,2.43452381
2,24,3939826,6300825,1.59926479
2,43,15169,40864,2.693915222
3,2,849093,1248966,1.470941346
0,2,149362.86,77860,0.521280859
1,9,124429,236446,1.900248334
2,44,920307,2854873,3.102087673
3,23,3929,13846,3.524051922
0,4,22633,25671,1.134228781
2,63,208990,519600,2.486243361
2,53,3817,12250,3.209326696
1,2,274230,925810,3.376034715
2,25,792207,1808275,2.282578922
2,4,59196,114630,1.936448409
3,53,10920,26585,2.43452381
2,63,155500,261300,1.680385852
2,40,71613,114785,1.602851438
2,43,52191,121679,2.331417294
3,23,13620,62687,4.60256975
2,49,122740,134807,1.098313508
2,49,115481,114116,0.988179874
2,22,253067,602947,2.382558769
2,1,1244000,4041000,3.248392283
0,0,196188,280693,1.430734805
1,59,23984,62203,2.59352068
2,20,281464,537876,1.910993946
3,53,10920,26585,2.43452381
2,43,33728,90072,2.670540797
2,49,119455,134621,1.126959943
3,23,4003,13135,3.281289033
1,58,47334,144706,3.057125956
2,49,261663,545186,2.083542572
1,0,325987,653036,2.003257799
2,22,252897,640424,2.532351115
1,59,21621,45666,2.112113223
1,20,12394,39004,3.147006616
2,10,1516537,3577108,2.358734406
2,22,255487,491430,1.923502957
2,49,124584,152500,1.224073717
0,34,288129,605612,2.101877978
1,34,1369892,4506848,3.289929425
2,16,1491300,2488600,1.66874539
1,0,294654,653783,2.218815967
2,56,2108904,5841539,2.76994069
1,16,42800,111200,2.598130841
1,58,48858.28,196784,4.027648947
1,20,12654,39797,3.145013434
3,56,1406000,5133000,3.650782361
2,20,259805,523203,2.013829603
2,49,259892,500880,1.927262093
0,58,129752,260306,2.006181022
2,16,1417445,3143748,2.217897696
3,56,829557,3798058,4.578417155
3,43,10543,28582,2.710993076
2,43,52985,128945,2.433613287
1,53,5098,13451,2.638485681
2,4,55880,105713,1.89178597
2,24,3976626,5749044,1.445709001
1,16,27800,64300,2.31294964
3,0,1875601,3297591,1.758151654
2,56,2062870,5956396,2.887431588
3,42,53480,99699,1.864229619
2,17,2027000,3546790,1.749773064
2,11,2849000,11390000,3.997893998
2,20,273662,540128,1.973704789
2,17,1881546,3321724,1.76542269
2,11,2818000,10542000,3.740951029
2,48,8431,28216,3.346696715
3,53,8412,23024,2.73704232
3,23,3929,13846,3.524051922
3,2,3379000,5338000,1.579757325
2,17,2027000,3546790,1.749773064
2,49,124029,158146,1.275072765
2,16,1535300,2912800,1.897218785
3,22,147295,471608,3.201792322
2,45,11158,20260,1.815737587
2,43,15169,40864,2.693915222
2,4,51839,103673,1.999903548
2,20,270608,551716,2.038801514
3,42,48096,118479,2.463385729
2,10,1845553,5665258,3.06968047
2,11,3065000,13382000,4.366068515
3,58,162445,336416,2.070953246
2,25,763205,1671308,2.189854626
1,16,69640,161900,2.324813326
2,45,15874,21957,1.383205241
3,58,88990,254450,2.859310035
1,2,381810,912040,2.388727377
2,40,82125,116997,1.424621005
2,56,2578000,8191000,3.177269201
2,49,250044,492732,1.970581178
2,40,71613,114785,1.602851438
3,34,4002092,11282409,2.819127846
1,22,70577,228104,3.231987758
1,42,360062,1163725,3.23201282
1,42,209257,935326,4.469747726
2,4,59196,114630,1.936448409
1,42,300820,930490,3.093178645
1,2,268081,506455,1.889186477
2,22,264558,702473,2.6552703
0,0,154511,209349,1.354913242
2,24,4266022,8569367,2.0087489
2,11,2802000,11236000,4.009992862
0,31,88370,200290,2.266493154
3,58,162445,336416,2.070953246
2,59,5148046,10714990,2.081370291
3,43,14490,46397,3.20200138
2,25,792207,1808275,2.282578922
0,9,2939790,4444354,1.511793019
3,0,1777257,2759652,1.552759111
2,1,1054282,2695000,2.556242068
2,1,1024236,3010000,2.938775829
0,23,33494,78214,2.335164507
2,63,208990,519600,2.486243361
1,25,32600,97900,3.003067485
3,20,9923,31208,3.145016628
2,59,5631949,11938078,2.11970634
3,56,1584140,5861498,3.700113626
2,63,176790,427240,2.416652526
2,24,3928815,4707499,1.198198184
3,53,10920,26585,2.43452381
2,63,141000,205000,1.453900709
3,2,942310,1292796,1.371943416
3,53,10920,26585,2.43452381
0,2,188422.33,162674,0.863347778
1,59,21621,45666,2.112113223
1,59,29947,75449,2.519417638
0,0,238178,308745,1.296278414
2,24,3828992,5567644,1.454075642
3,4,394,872,2.21319797
2,31,244000,645600,2.645901639
0,2,614160.1,418254,0.681017865
3,42,50456,102312,2.027746948
1,34,1401233,4520656,3.226198641
2,63,201860,491660,2.435648469
2,49,124029,158146,1.275072765
1,42,300820,930490,3.093178645
1,58,47334,144706,3.057125956
3,56,761911,3402713,4.466024247
3,63,4010,10740,2.678304239
1,22,70577,228104,3.231987758
2,16,1339000,2330000,1.740104556
2,20,271671,520831,1.917138745
1,10,339990,1463054,4.303226565
3,23,9854,39940,4.053176375
3,0,1793994,2692709,1.50095764
2,24,3777661,2634853,0.697482649
1,59,7839,18016,2.298252328
2,24,4052587,8793273,2.16979253
1,0,400873,1145512,2.857543412
1,58,49279,134005,2.719312486
2,4,55880,105713,1.89178597
2,40,71810,114896,1.6
0,2,678000,563000,0.830383481
0,9,556827,949371,1.704965815
3,23,13624,63050,4.627862595
1,16,42800,111200,2.598130841
1,59,26051,74184,2.847645004
2,31,165370,389170,2.353328899
3,42,40896,102639,2.509756455
1,42,209257,935326,4.469747726
2,49,252516,554258,2.194942103
3,23,63889,162321,2.540672103
2,22,264558,702473,2.6552703
3,53,11411,28051,2.458242047
3,42,50456,102312,2.027746948
2,40,71613,114785,1.602851438
2,53,3817,12250,3.209326696
0,23,32596,42492,1.303595533
3,42,53480,99699,1.864229619
2,49,126799,164538,1.29762853
3,58,86751,212607,2.450772902
3,63,2530,5990,2.367588933
2,10,1794991,7949437,4.428677915
0,22,38136,101574,2.66346759
2,45,9200,21450,2.331521739
3,0,1879539,4082738,2.172201801
3,63,2530,5990,2.367588933
3,4,394,872,2.21319797
2,16,1465730,3419021,2.332640391
1,23,9224,37439,4.05886817
0,9,445393,615668,1.38230282
1,2,301000,1002000,3.328903654
3,58,147384,266674,1.809382294
2,53,4493,12290,2.735366125
2,42,1096198,2678951,2.443856858
2,43,15169,40864,2.693915222
3,9,2265685,2505545,1.105866438
2,49,273582,663755,2.426164733
2,16,1491300,2488600,1.66874539
1,53,4647,12395,2.667312244
3,2,1016623,674135,0.663112088
2,56,3003673,8233806,2.741245801
0,9,549012,725206,1.320929233
0,9,549012,725206,1.320929233
3,42,53889,109350,2.029171074
2,49,133500,244741,1.833265918
1,0,312471,630162,2.01670555
2,63,168570,240310,1.425579878
1,9,105526,178240,1.689062411
3,34,4028620,7653780,1.899851562
2,4,50619,25789,0.509472728
1,42,343122,1035706,3.018477393
1,34,1401233,4520656,3.226198641
3,42,43192,94196,2.180866827
2,43,30632,72221,2.357697832
1,34,1185381,4005685,3.379238405
0,58,63232,161083,2.547491776
2,63,179780,396230,2.203971521
1,59,24695,61514,2.490949585
1,2,206730,441540,2.135829343
1,34,1185381,4005685,3.379238405
2,16,1339000,2330000,1.740104556
0,2,426080,769480,1.805951934
1,22,72224,235115,3.25535833
0,34,423121,751970,1.777198485
2,48,6549,17909,2.734615972
3,43,15980,42773,2.676658323
3,42,43861,144235,3.288456716
3,0,1857410,3655430,1.968025369
0,0,307988,355825,1.155320987
1,20,13953,44845,3.214004157
2,10,1903772,7458657,3.917831022
3,34,4126706,9653580,2.339294343
2,1,1083052,2563000,2.366460705
2,22,243070,547520,2.25251985
2,1,1422100,4880000,3.431544898
2,20,281464,537876,1.910993946
3,53,10324,23489,2.275184037
3,4,148,187,1.263513514
2,22,264558,702473,2.6552703
2,48,7303,10799,1.478707381
0,58,60418,160894,2.663014333
1,58,47334,144706,3.057125956
2,49,250625,391529,1.562210474
2,20,259805,523203,2.013829603
0,9,534477,477325,0.8930693
2,25,726000,1376300,1.895730028
2,56,2812400,7005800,2.491039681
2,24,4035700,7977746,1.976793617
3,0,1777257,2759652,1.552759111
0,58,105349,241824,2.295456056
1,42,255223,869134,3.40539058
2,49,124584,152500,1.224073717
1,42,209257,935326,4.469747726
1,9,82265,181555,2.206953139
3,43,14130,39236,2.776786978
1,59,21621,45666,2.112113223
1,58,45188,146165,3.234597681
1,0,399132,1189858,2.981114017
3,4,2232,3675,1.646505376
2,49,120020,129505,1.079028495
2,22,253067,602947,2.382558769
2,42,1048427,2667359,2.544153289
2,56,2848794,7056175,2.476898997
2,42,1048427,2667359,2.544153289
1,34,1185381,4005685,3.379238405
2,49,273582,663755,2.426164733
1,34,1376387,4257111,3.092960773
2,48,5884,16837,2.861488783
1,42,343122,1035706,3.018477393
3,53,12061,33581,2.784263328
1,0,314671,559969,1.779537994
1,34,1286995,4338142,3.3707528
3,63,3550,8950,2.521126761
1,0,294654,653783,2.218815967
1,0,311437,610136,1.959099272
0,4,18510,22904,1.237385197
0,34,227829,591451,2.596030356
0,34,425002,740688,1.742787093
2,10,1442841,3554113,2.463274193
2,40,71613,114785,1.602851438
2,49,131000,220000,1.679389313
3,2,3222020,8052660,2.499258229
2,11,3103000,12822000,4.132130197
2,10,1931397,6610607,3.422707501
2,16,1457100,2466400,1.692677236
2,45,15691,21447,1.366834491
1,42,272701,827998,3.036285162
1,22,70577,228104,3.231987758
3,4,498,1275,2.560240964
2,20,270608,551716,2.038801514
2,25,664000,1028700,1.549246988
2,4,59196,114630,1.936448409
0,4,22633,25671,1.134228781
2,16,1339000,2330000,1.740104556
1,42,343122,1035706,3.018477393
2,20,271671,520831,1.917138745
0,2,854570,464250,0.543255672
2,48,6821,19008,2.786688169
2,43,28330,80114,2.827885634
1,9,124429,236446,1.900248334
2,59,5719933,12476923,2.181305795
1,59,5629,12643,2.246047255
2,53,4237,12794,3.019589332
3,0,1636050,2574284,1.573475138
3,9,2593026,6096095,2.350957916
3,56,585363,2768647,4.729795016
2,24,3928815,4707499,1.198198184
0,34,283859,575294,2.026689307
2,63,155500,261300,1.680385852
2,4,62372,95115,1.524963124
2,53,3817,12250,3.209326696
1,58,37186,83239,2.238449954
2,45,11920,21340,1.790268456
2,43,30632,72221,2.357697832
3,53,11306,24163,2.137183796
3,2,1016623,674135,0.663112088
2,1,1558900,5194600,3.332221438
1,34,1286995,4338142,3.3707528
1,59,18175,40620,2.234938102
0,2,183323.17,163692,0.892914955
3,34,4270328,8915100,2.087685068
1,59,25659,79891,3.11356639
1,16,69640,161900,2.324813326
2,45,13000,22230,1.71
2,22,254254,711831,2.799684567
2,59,5631949,11938078,2.11970634
3,0,1879539,4082738,2.172201801
3,2,3222020,8052660,2.499258229
0,34,212132,453439,2.137532291
2,11,2519000,7940000,3.152044462
3,42,52005,106335,2.04470724
2,22,253067,602947,2.382558769
3,56,1455643,5326634,3.659299705
1,53,5716,14863,2.600244927
2,25,726000,1376300,1.895730028
1,59,24695,61514,2.490949585
1,53,5689,15537,2.73105994
3,0,1880737,3709081,1.972142304
3,63,1680,3330,1.982142857
2,10,2000212,7374681,3.686949683
3,56,761911,3402713,4.466024247
2,45,9790,23690,2.419816139
1,42,324525,990578,3.052393498
2,45,11920,21340,1.790268456
3,23,3929,13846,3.524051922
0,34,283859,575294,2.026689307
3,56,829557,3798058,4.578417155
0,4,25826,26644,1.031673507
2,53,26263,66868,2.546091459
1,42,224744,702645,3.126423842
0,2,824000,677000,0.821601942
2,10,1903772,7458657,3.917831022
1,42,150993,484330,3.207632142
2,59,5875153,11374070,1.935961498
2,20,271671,520831,1.917138745
3,2,3222020,8052660,2.499258229
1,34,1376387,4257111,3.092960773
0,9,556827,949371,1.704965815
1,59,18175,40620,2.234938102
2,43,40500,96281,2.377308642
2,53,4298,16082,3.741740344
2,63,155000,235000,1.516129032
2,56,2215067,6392717,2.886015186
0,0,607358,398311,0.655809259
3,2,1008437.16,1333906,1.322745782
0,0,196188,280693,1.430734805
3,44,495113,1690109,3.413582354
2,59,5837445,12434053,2.130050562
3,42,40896,102639,2.509756455
2,49,261663,545186,2.083542572
3,58,157004,343792,2.189702173
2,49,131989,184104,1.39484351
2,42,1048427,2667359,2.544153289
1,34,1369892,4506848,3.289929425
3,23,3929,13846,3.524051922
2,1,913000,2556000,2.799561884
2,22,253067,602947,2.382558769
3,53,10920,26585,2.43452381
0,9,2939790,4444354,1.511793019
2,43,30632,72221,2.357697832
2,4,12123,20697,1.707250681
0,2,183323.17,163692,0.892914955
3,56,865734,3111263,3.593786313
2,22,264558,702473,2.6552703
0,9,549404,798676,1.453713479
2,11,2802000,11236000,4.009992862
0,2,854570,464250,0.543255672
1,9,124874,246807,1.97644826
1,16,69640,161900,2.324813326
3,56,1239053,4224208,3.409223011
2,40,72380,116365,1.607695496
3,0,1882756,3717906,1.974714727
2,1,1447000,4516000,3.120939876
2,11,3046000,12638000,4.149047932
2,17,5514025,6663769,1.208512656
2,45,15908,23439,1.473409605
3,63,900,1800,2
2,59,5837445,12434053,2.130050562
1,58,48858.28,196784,4.027648947
1,9,113251,182827,1.614352191
